NCBI GeneID	Symbol	Chromosomes	Annotation Genomic Range Accession 	Annotation Genomic Range Start	Annotation Genomic Range Stop
162466	PHOSPHO1	17	NC_000017.11	49223366	49230787
162466	PHOSPHO1	17	NC_060941.1	50086450	50093871
205428	DIPK2A	3	NC_000003.12	143971798	143992368
205428	DIPK2A	3	NC_060927.1	146718429	146738995
55142	HAUS2	15	NC_000015.10	42548838	42569994
55142	HAUS2	15	NC_060939.1	40354888	40377004
283446	MYO1H	12	NC_000012.12	109310468	109448379
283446	MYO1H	12	NC_060936.1	109285438	109423273
494115	RBMXL1	1	NC_000001.11	88979456	88992629
494115	RBMXL1	1	NC_060925.1	88822848	88836026
770	CA11	19	NC_000019.10	48637946	48646187
770	CA11	19	NC_060943.1	51632427	51640670
50831	TAS2R3	7	NC_000007.14	141764097	141765197
50831	TAS2R3	7	NC_060931.1	143079923	143081023
140683	BPIFA2	20	NC_000020.11	33161770	33181412
140683	BPIFA2	20	NC_060944.1	34888999	34908644
158880	USP51	X	NC_000023.11	55484616	55489848
158880	USP51	X	NC_060947.1	54776519	54781751
204801	NLRP11	19	NC_000019.10	55785399	55836575
204801	NLRP11	19	NC_060943.1	58884750	58935921
260434	PYDC1	16	NC_000016.10	31215962	31217135
260434	PYDC1	16	NC_060940.1	31603392	31604565
343171	OR2W3	1	NC_000001.11	247895587	247896531
343171	OR2W3	1	NC_060925.1	247321397	247322341
4975	OMP	11	NC_000011.10	77102840	77103331
4975	OMP	11	NC_060935.1	77033417	77033908
8603	FAM193A	4	NC_000004.12	2535375	2732573
8603	FAM193A	4	NC_060928.1	2534120	2731332
56956	LHX9	1	NC_000001.11	197912464	197935478
56956	LHX9	1	NC_060925.1	197171857	197194877
66035	SLC2A11	22	NC_000022.11	23856934	23886312
66035	SLC2A11	22	NT_187633.1	93296	122674
66035	SLC2A11	22	NC_060946.1	24301547	24330924
340168	DPPA5	6	NC_000006.12	73353063	73354276
340168	DPPA5	6	NC_060930.1	74529750	74530963
340706	VWA2	10	NC_000010.11	114239254	114294500
340706	VWA2	10	NC_060934.1	115132880	115188608
7629	ZNF76	6	NC_000006.12	35259533	35295985
7629	ZNF76	6	NC_060930.1	35082556	35119066
93492	TPTE2	13	NC_000013.11	19422877	19561574
93492	TPTE2	13	NC_060937.1	18618970	18757628
134701	RIPPLY2	6	NC_000006.12	83853229	83857515
134701	RIPPLY2	6	NC_060930.1	85076512	85080798
219681	ARMC3	10	NC_000010.11	22928053	23038523
219681	ARMC3	10	NC_060934.1	22947064	23057478
8214	DGCR6	22	NC_000022.11	18906223	18912088
8214	DGCR6	22	NC_060946.1	19281581	19287480
29802	VPREB3	22	NC_000022.11	23752743	23754425
29802	VPREB3	22	NC_060946.1	24199936	24201618
91544	UBXN11	1	NC_000001.11	26282282	26318355
91544	UBXN11	1	NC_060925.1	26119766	26155807
113201	GOLM2	15	NC_000015.10	44288719	44415758
113201	GOLM2	15	NC_060939.1	42096412	42223439
137814	NKX2-6	8	NC_000008.11	23701740	23706756
137814	NKX2-6	8	NC_060932.1	23976698	23981714
9394	HS6ST1	2	NC_000002.12	128265480	128318868
9394	HS6ST1	2	NC_060926.1	128701428	128754817
10677	AVIL	12	NC_000012.12	57797380	57818734
10677	AVIL	12	NC_060936.1	57765749	57788033
23053	ZSWIM8	10	NC_000010.11	73785606	73801793
23053	ZSWIM8	10	NC_060934.1	74657006	74673193
51372	TMA7	3	NC_000003.12	48440257	48444208
51372	TMA7	3	NC_060927.1	48468270	48472220
84693	MCEE	2	NC_000002.12	71109687	71130229
84693	MCEE	2	NC_060926.1	71120700	71141269
91179	SCARF2	22	NC_000022.11	20424584	20437825
91179	SCARF2	22	NC_060946.1	20828870	20842097
166614	DCLK2	4	NC_000004.12	150078445	150257438
166614	DCLK2	4	NC_060928.1	153399764	153581437
196883	ADCY4	14	NC_000014.9	24318359	24335071
196883	ADCY4	14	NW_018654722.1	619337	636049
196883	ADCY4	14	NC_060938.1	18516694	18533416
2853	GPR31	6	NC_000006.12	167155247	167157980
2853	GPR31	6	NC_060930.1	168537922	168540655
55622	TTC27	2	NC_000002.12	32628050	32821051
55622	TTC27	2	NC_060926.1	32676701	32869813
56984	PSMG2	18	NC_000018.10	12658738	12725740
56984	PSMG2	18	NC_060942.1	12821722	12888739
57159	TRIM54	2	NC_000002.12	27282429	27307435
57159	TRIM54	2	NC_060926.1	27322074	27349850
144195	SLC2A14	12	NC_000012.12	7812514	7891196
144195	SLC2A14	12	NC_060936.1	7827112	7905386
160335	TMTC2	12	NC_000012.12	82686906	83134866
160335	TMTC2	12	NC_060936.1	82666441	83114534
388389	DNAAF19	17	NC_000017.11	44899729	44905390
388389	DNAAF19	17	NC_060941.1	45753613	45759276
5672	PSG4	19	NC_000019.10	43192702	43205638
5672	PSG4	19	NC_060943.1	46013303	46026253
10753	CAPN9	1	NC_000001.11	230747388	230801989
10753	CAPN9	1	NC_060925.1	230127941	230182452
23059	CLUAP1	16	NC_000016.10	3495427	3539048
23059	CLUAP1	16	NC_060940.1	3522685	3566307
28977	MRPL42	12	NC_000012.12	93467514	93516214
28977	MRPL42	12	NC_060936.1	93448482	93497696
79096	CSTPP1	11	NC_000011.10	46936689	47164385
79096	CSTPP1	11	NC_060935.1	47093558	47321154
114785	MBD6	12	NC_000012.12	57520715	57531545
114785	MBD6	12	NC_060936.1	57488889	57498388
137075	CLDN23	8	NC_000008.11	8701937	8704096
137075	CLDN23	8	NW_018654717.1	4648031	4650190
137075	CLDN23	8	NC_060932.1	11040282	11042441
259296	TAS2R50	12	NC_000012.12	10985913	10986912
259296	TAS2R50	12	NW_003571050.1	184619	185618
259296	TAS2R50	12	NT_187658.1	184606	185605
259296	TAS2R50	12	NC_060936.1	10858932	10859931
340485	ACER2	9	NC_000009.12	19409009	19452505
340485	ACER2	9	NC_060933.1	19421828	19465242
4817	NIT1	1	NC_000001.11	161118105	161125445
4817	NIT1	1	NC_060925.1	160255512	160262920
51629	SLC25A39	17	NC_000017.11	44319628	44324823
51629	SLC25A39	17	NC_060941.1	45172706	45177911
55435	AP1AR	4	NC_000004.12	112231787	112273110
55435	AP1AR	4	NC_060928.1	115540139	115581470
81490	PTDSS2	11	NC_000011.10	448268	491399
81490	PTDSS2	11	NT_187586.1	3534	21040
81490	PTDSS2	11	NC_060935.1	493612	537233
728378	POTEF	2	NC_000002.12	130073535	130129222
728378	POTEF	2	NW_025791762.1	241401	305918
728378	POTEF	2	NC_060926.1	130496742	130563302
51209	RAB9B	X	NC_000023.11	103776324	103832257
51209	RAB9B	X	NC_060947.1	102223281	102279224
60314	MYG1	12	NC_000012.12	53299695	53307177
60314	MYG1	12	NW_025791795.1	23454	30927
60314	MYG1	12	NC_060936.1	53265406	53272879
60560	NAA35	9	NC_000009.12	85941146	86025462
60560	NAA35	9	NC_060933.1	98091659	98175989
80028	FBXL18	7	NC_000007.14	5454425	5513809
80028	FBXL18	7	NC_060931.1	5571979	5631328
81621	KAZALD1	10	NC_000010.11	101061989	101068131
81621	KAZALD1	10	NC_060934.1	101945371	101951514
8532	CPZ	4	NC_000004.12	8592765	8619752
8532	CPZ	4	NC_060928.1	8572626	8599700
25791	NGEF	2	NC_000002.12	232878701	233013256
25791	NGEF	2	NC_060926.1	233365384	233500670
57513	CASKIN2	17	NC_000017.11	75500261	75515537
57513	CASKIN2	17	NC_060941.1	76393591	76408903
54923	LIME1	20	NC_000020.11	63735701	63739103
54923	LIME1	20	NC_060944.1	65555977	65559374
79187	FSD1	19	NC_000019.10	4304598	4323836
79187	FSD1	19	NC_060943.1	4287878	4307238
95681	CEP41	7	NC_000007.14	130393771	130441741
95681	CEP41	7	NC_060931.1	131707487	131755472
116461	TSEN15	1	NC_000001.11	184051730	184097485
116461	TSEN15	1	NC_060925.1	183414898	183460648
125150	ZSWIM7	17	NC_000017.11	15976560	15999704
125150	ZSWIM7	17	NC_060941.1	15878745	15901920
157855	KCNU1	8	NC_000008.11	36784374	36936125
157855	KCNU1	8	NC_060932.1	37060432	37212188
196074	METTL15	11	NC_000011.10	28108388	28532475
196074	METTL15	11	NC_060935.1	28248905	28667716
23658	LSM5	7	NC_000007.14	32485338	32495283
23658	LSM5	7	NC_060931.1	32624513	32634448
55507	GPRC5D	12	NC_000012.12	12940575	12952170
55507	GPRC5D	12	NC_060936.1	12814207	12827419
54784	ALKBH4	7	NC_000007.14	102456238	102464863
54784	ALKBH4	7	NC_060931.1	103773867	103782492
57480	PLEKHG1	6	NC_000006.12	150599885	150843665
57480	PLEKHG1	6	NC_060930.1	151800395	152044215
84720	PIGO	9	NC_000009.12	35088688	35096591
84720	PIGO	9	NC_060933.1	35107866	35115769
134391	GPR151	5	NC_000005.10	146513144	146516190
134391	GPR151	5	NC_060929.1	147049016	147052062
340152	ZC3H12D	6	NC_000006.12	149446795	149485014
340152	ZC3H12D	6	NC_060930.1	150646494	150684730
1850	DUSP8	11	NC_000011.10	1554051	1572848
1850	DUSP8	11	NW_025791792.1	294027	312824
1850	DUSP8	11	NT_187584.1	36288	55085
1850	DUSP8	11	NT_187657.1	30578	49375
1850	DUSP8	11	NC_060935.1	1635383	1654159
9754	STARD8	X	NC_000023.11	68647666	68725836
9754	STARD8	X	NC_060947.1	67081162	67159288
30833	NT5C	17	NC_000017.11	75130228	75131742
30833	NT5C	17	NC_060941.1	76021691	76023204
63934	ZNF667	19	NC_000019.10	56439329	56478093
63934	ZNF667	19	NC_060943.1	59533762	59572529
126133	ALDH16A1	19	NC_000019.10	49453225	49471050
126133	ALDH16A1	19	NC_060943.1	52450669	52471023
145873	MESP2	15	NC_000015.10	89776332	89778754
145873	MESP2	15	NC_060939.1	87532244	87534642
375449	MAST4	5	NC_000005.10	66596393	67169593
375449	MAST4	5	NC_060929.1	67418473	67991744
29915	HCFC2	12	NC_000012.12	104064531	104106524
29915	HCFC2	12	NC_060936.1	104026224	104068218
54516	MTRF1L	6	NC_000006.12	152987362	153002709
54516	MTRF1L	6	NC_060930.1	154188665	154204007
55148	UBR7	14	NC_000014.9	93207256	93229215
55148	UBR7	14	NT_187601.1	321818	343777
55148	UBR7	14	NC_060938.1	87439146	87461127
55239	OGFOD1	16	NC_000016.10	56451524	56479104
55239	OGFOD1	16	NC_060940.1	62246598	62274175
9236	CCPG1	15	NC_000015.10	55355239	55408359
9236	CCPG1	15	NC_060939.1	53158427	53211591
51282	SCAND1	20	NC_000020.11	35953624	35959472
51282	SCAND1	20	NC_060944.1	37674621	37680469
55857	KIZ	20	NC_000020.11	21125975	21246622
55857	KIZ	20	NC_060944.1	21186759	21305970
81833	SPACA1	6	NC_000006.12	88046901	88066838
81833	SPACA1	6	NC_060930.1	89255379	89275314
388015	RTL1	14	NC_000014.9	100879753	100903722
388015	RTL1	14	NC_060938.1	95115189	95139155
26519	TIMM10	11	NC_000011.10	57528464	57530754
26519	TIMM10	11	NC_060935.1	57478642	57492843
79921	TCEAL4	X	NC_000023.11	103576231	103587729
79921	TCEAL4	X	NC_060947.1	102023219	102034716
118611	C10orf90	10	NC_000010.11	126424997	126670693
118611	C10orf90	10	NC_060934.1	127307175	127553313
3884	KRT33B	17	NC_000017.11	41363498	41369813
3884	KRT33B	17	NW_025791801.1	303402	309717
3884	KRT33B	17	NW_003315953.2	70448	76763
3884	KRT33B	17	NC_060941.1	42219031	42225346
7678	ZNF124	1	NC_000001.11	247121975	247172379
7678	ZNF124	1	NC_060925.1	246554343	246605436
22874	PLEKHA6	1	NC_000001.11	204218853	204378168
22874	PLEKHA6	1	NC_060925.1	203483437	203642952
55837	EAPP	14	NC_000014.9	34515938	34539701
55837	EAPP	14	NC_060938.1	28714697	28738456
84294	UTP23	8	NC_000008.11	116766524	116774684
84294	UTP23	8	NC_060932.1	117894649	117917286
84547	PGBD1	6	NC_000006.12	28281572	28302549
84547	PGBD1	6	NC_060930.1	28153313	28174278
122553	TRAPPC6B	14	NC_000014.9	39147814	39170333
122553	TRAPPC6B	14	NC_060938.1	33336495	33359014
388939	PCARE	2	NC_000002.12	29061695	29074523
388939	PCARE	2	NC_060926.1	29105151	29117982
8537	BCAS1	20	NC_000020.11	53943541	54070594
8537	BCAS1	20	NC_060944.1	55717036	55844502
10867	TSPAN9	12	NC_000012.12	3077379	3286559
10867	TSPAN9	12	NC_060936.1	3083510	3293033
11159	RABL2A	2	NC_000002.12	113627266	113643392
11159	RABL2A	2	NC_060926.1	114051994	114068120
26063	DECR2	16	NC_000016.10	401885	412482
26063	DECR2	16	NT_187610.1	1031	11628
26063	DECR2	16	NC_060940.1	398130	408668
55052	MRPL20	1	NC_000001.11	1401909	1407293
55052	MRPL20	1	NC_060925.1	833839	839223
84197	POMK	8	NC_000008.11	43093515	43123434
84197	POMK	8	NC_060932.1	43362447	43392367
152503	SH3D19	4	NC_000004.12	151120281	151325605
152503	SH3D19	4	NW_025791772.1	57012	262336
152503	SH3D19	4	NC_060928.1	154444161	154649516
441478	NRARP	9	NC_000009.12	137299631	137302271
441478	NRARP	9	NC_060933.1	149537551	149540191
7762	ZNF215	11	NC_000011.10	6926426	6994423
7762	ZNF215	11	NC_060935.1	6984842	7047347
23505	TMEM131	2	NC_000002.12	97756336	97995948
23505	TMEM131	2	NW_025791765.1	682367	921979
23505	TMEM131	2	NC_060926.1	98214553	98454161
28513	CDH19	18	NC_000018.10	66501083	66604090
28513	CDH19	18	NC_060942.1	66699077	66802147
51174	TUBD1	17	NC_000017.11	59859479	59892943
51174	TUBD1	17	NC_060941.1	60728231	60761691
56255	TMX4	20	NC_000020.11	7977346	8019761
56255	TMX4	20	NC_060944.1	8019162	8061561
125058	TBC1D16	17	NC_000017.11	79932343	80035872
125058	TBC1D16	17	NW_025791802.1	33071	58783
125058	TBC1D16	17	NC_060941.1	80830270	80934528
746	TMEM258	11	NC_000011.10	61788949	61792599
746	TMEM258	11	NC_060935.1	61777866	61781516
10311	VPS26C	21	NC_000021.9	37223420	37268108
10311	VPS26C	21	NC_060945.1	35605645	35650315
10361	NPM2	8	NC_000008.11	22024134	22036897
10361	NPM2	8	NC_060932.1	22298091	22310854
11036	GTF2A1L	2	NC_000002.12	48617856	48679604
11036	GTF2A1L	2	NC_060926.1	48620659	48675632
54733	SLC35F2	11	NC_000011.10	107790991	107858787
54733	SLC35F2	11	NC_060935.1	107798144	107865917
114908	TMEM123	11	NC_000011.10	102396332	102452765
114908	TMEM123	11	NC_060935.1	102398458	102454892
7763	ZFAND5	9	NC_000009.12	72351413	72365208
7763	ZFAND5	9	NC_060933.1	84502257	84516065
10655	DMRT2	9	NC_000009.12	1050357	1057552
10655	DMRT2	9	NC_060933.1	1004786	1059221
11102	RPP14	3	NC_000003.12	58306245	58320193
11102	RPP14	3	NC_060927.1	58346652	58360600
79583	TMEM231	16	NC_000016.10	75536741	75556286
79583	TMEM231	16	NC_060940.1	81584994	81604533
79828	METTL8	2	NC_000002.12	171315746	171434772
79828	METTL8	2	NC_060926.1	171792877	171911912
83992	CTTNBP2	7	NC_000007.14	117710651	117873441
83992	CTTNBP2	7	NC_060931.1	119026042	119189157
84866	TMEM25	11	NC_000011.10	118531192	118547286
84866	TMEM25	11	NC_060935.1	118550481	118566581
3889	KRT83	12	NC_000012.12	52314301	52321398
3889	KRT83	12	NC_060936.1	52278221	52285323
29903	CCDC106	19	NC_000019.10	55647400	55653161
29903	CCDC106	19	NC_060943.1	58743329	58749089
51236	HGH1	8	NC_000008.11	144137774	144140851
51236	HGH1	8	NC_060932.1	145304495	145307572
54793	KCTD9	8	NC_000008.11	25427847	25458433
54793	KCTD9	8	NC_060932.1	25703069	25733653
55015	PRPF39	14	NC_000014.9	45084116	45116282
55015	PRPF39	14	NC_060938.1	39276128	39308293
84109	QRFPR	4	NC_000004.12	121328642	121381018
84109	QRFPR	4	NC_060928.1	124632974	124685273
90121	TSR2	X	NC_000023.11	54440404	54448032
90121	TSR2	X	NC_060947.1	53731260	53738888
115948	ODAD3	19	NC_000019.10	11420605	11435782
115948	ODAD3	19	NC_060943.1	11547569	11563304
144699	FBXL14	12	NC_000012.12	1565993	1594842
144699	FBXL14	12	NC_060936.1	1560304	1591264
163732	CITED4	1	NC_000001.11	40861054	40862363
163732	CITED4	1	NC_060925.1	40730294	40731603
3770	KCNJ14	19	NC_000019.10	48455574	48466980
3770	KCNJ14	19	NC_060943.1	51449735	51461143
5475	PPEF1	X	NC_000023.11	18675067	18827917
5475	PPEF1	X	NC_060947.1	18257672	18410535
7106	TSPAN4	11	NC_000011.10	842852	867111
7106	TSPAN4	11	NC_060935.1	894229	918529
27136	MORC1	3	NC_000003.12	108958248	109118134
27136	MORC1	3	NC_060927.1	111678481	111838414
55070	DET1	15	NC_000015.10	88501919	88546703
55070	DET1	15	NC_060939.1	86256518	86301304
55196	RESF1	12	NC_000012.12	31959415	31993107
55196	RESF1	12	NC_060936.1	31835397	31869084
57482	CRACD	4	NC_000004.12	56049098	56330609
57482	CRACD	4	NC_060928.1	59537287	59818577
80728	ARHGAP39	8	NC_000008.11	144529179	144700362
80728	ARHGAP39	8	NC_060932.1	145699369	145873884
142679	DUSP19	2	NC_000002.12	183078747	183100008
142679	DUSP19	2	NC_060926.1	183567739	183589000
148479	PHF13	1	NC_000001.11	6613731	6624030
148479	PHF13	1	NC_060925.1	6139395	6149694
196403	DTX3	12	NC_000012.12	57604824	57609802
196403	DTX3	12	NC_060936.1	57572308	57578021
6954	TCP11	6	NC_000006.12	35118075	35141339
6954	TCP11	6	NC_060930.1	34940885	34963547
8225	GTPBP6	X,Y	NC_000023.11	304759	318796
8225	GTPBP6	X,Y	NC_000024.10	304759	318796
8225	GTPBP6	X,Y	NC_060947.1	132988	149851
8225	GTPBP6	X,Y	NC_060948.1	132137	148937
9889	ZBED4	22	NC_000022.11	49852850	49890080
9889	ZBED4	22	NC_060946.1	50357143	50394562
10384	BTN3A3	6	NC_000006.12	26440504	26453415
10384	BTN3A3	6	NC_060930.1	26308867	26321780
10671	DCTN6	8	NC_000008.11	30156369	30183639
10671	DCTN6	8	NC_060932.1	30435240	30462514
51179	HAO2	1	NC_000001.11	119368785	119394130
51179	HAO2	1	NC_060925.1	119375119	119407329
57147	SCYL3	1	NC_000001.11	169849631	169894268
57147	SCYL3	1	NC_060925.1	169205381	169249993
80199	FUZ	19	NC_000019.10	49806866	49813553
80199	FUZ	19	NC_060943.1	52807004	52813691
84978	FRMD5	15	NC_000015.10	43870764	44199473
84978	FRMD5	15	NC_060939.1	41678124	42006910
140545	RNF32	7	NC_000007.14	156640204	156677130
140545	RNF32	7	NC_060931.1	157827918	157864843
23632	CA14	1	NC_000001.11	150257774	150265078
23632	CA14	1	NC_060925.1	149382687	149389995
56905	C15orf39	15	NC_000015.10	75198889	75212169
56905	C15orf39	15	NC_060939.1	73068928	73082210
79725	THAP9	4	NC_000004.12	82900735	82919969
79725	THAP9	4	NC_060928.1	86229954	86249175
170825	GSX2	4	NC_000004.12	54100163	54102498
170825	GSX2	4	NC_060928.1	57587414	57589749
11272	PRR4	12	NC_000012.12	10845849	10849475
11272	PRR4	12	NW_003571050.1	44555	48181
11272	PRR4	12	NT_187658.1	44555	48181
11272	PRR4	12	NC_060936.1	10718942	10722568
22885	ABLIM3	5	NC_000005.10	149141493	149260542
22885	ABLIM3	5	NC_060929.1	149676400	149795360
27285	TEKT2	1	NC_000001.11	36084094	36088275
27285	TEKT2	1	NC_060925.1	35946970	35951151
54102	CLIC6	21	NC_000021.9	34668994	34718223
54102	CLIC6	21	NC_060945.1	33051578	33100790
79038	ZFYVE21	14	NC_000014.9	103715810	103733664
79038	ZFYVE21	14	NC_060938.1	97951867	97969731
84080	ENKD1	16	NC_000016.10	67662945	67666750
84080	ENKD1	16	NC_060940.1	73457713	73461518
84340	GFM2	5	NC_000005.10	74721206	74767117
84340	GFM2	5	NC_060929.1	75202108	75248032
140679	SLC32A1	20	NC_000020.11	38724486	38729372
140679	SLC32A1	20	NC_060944.1	40454638	40459524
9899	SV2B	15	NC_000015.10	91099588	91302565
9899	SV2B	15	NC_060939.1	88860310	89063343
54454	ATAD2B	2	NC_000002.12	23677969	23927123
54454	ATAD2B	2	NC_060926.1	23719586	23961815
80714	PBX4	19	NC_000019.10	19561713	19618687
80714	PBX4	19	NC_060943.1	19699203	19756196
138474	TAF1L	9	NC_000009.12	32629454	32635669
138474	TAF1L	9	NC_060933.1	32645649	32651864
6617	SNAPC1	14	NC_000014.9	61762420	61796428
6617	SNAPC1	14	NC_060938.1	55969297	56003328
9651	PLCH2	1	NC_000001.11	2415943	2505532
9651	PLCH2	1	NT_187515.1	18641	56722
9651	PLCH2	1	NC_060925.1	1855498	1946621
55088	CCDC186	10	NC_000010.11	114120862	114174220
55088	CCDC186	10	NC_060934.1	115014500	115067844
81557	MAGED4B	X	NC_000023.11	52061827	52069272
81557	MAGED4B	X	NC_060947.1	51333610	51341056
115727	RASGRP4	19	NC_000019.10	38409058	38426219
115727	RASGRP4	19	NC_060943.1	41211234	41228392
131377	KLHL40	3	NC_000003.12	42685537	42692544
131377	KLHL40	3	NC_060927.1	42703548	42710555
170261	ZCCHC12	X	NC_000023.11	118823824	118826968
170261	ZCCHC12	X	NC_060947.1	117201557	117204701
347344	ZNF81	X	NC_000023.11	47836902	47925627
347344	ZNF81	X	NC_060947.1	47246777	47335477
51227	PIGP	21	NC_000021.9	37065364	37073071
51227	PIGP	21	NC_060945.1	35447555	35455253
220074	LRTOMT	11	NC_000011.10	72080850	72110782
220074	LRTOMT	11	NC_060935.1	72007754	72037672
257019	FRMD3	9	NC_000009.12	83242992	83585794
257019	FRMD3	9	NC_060933.1	95392782	95735519
283358	B4GALNT3	12	NC_000012.12	459939	563509
283358	B4GALNT3	12	NC_060936.1	455476	559474
284366	KLK9	19	NC_000019.10	51002508	51009592
284366	KLK9	19	NC_060943.1	54090979	54098065
5673	PSG5	19	NC_000019.10	43167743	43186536
5673	PSG5	19	NC_060943.1	45988311	46007149
5939	RBMS2	12	NC_000012.12	56520405	56596193
5939	RBMS2	12	NC_060936.1	56488069	56564187
8735	MYH13	17	NC_000017.11	10300865	10373006
8735	MYH13	17	NC_060941.1	10208390	10280510
10983	CCNI	4	NC_000004.12	77047155	77075989
10983	CCNI	4	NC_060928.1	80387967	80416780
59351	PBOV1	6	NC_000006.12	138215986	138218491
59351	PBOV1	6	NC_060930.1	139404452	139406958
113791	PIK3IP1	22	NC_000022.11	31281593	31292534
113791	PIK3IP1	22	NC_060946.1	31745576	31756513
149465	CFAP57	1	NC_000001.11	43172330	43254358
149465	CFAP57	1	NC_060925.1	43042826	43124856
389840	MAP3K15	X	NC_000023.11	19360059	19515508
389840	MAP3K15	X	NC_060947.1	18942795	19098393
8344	H2BC6	6	NC_000006.12	26183761	26184230
8344	H2BC6	6	NC_060930.1	26051896	26052365
9488	PIGB	15	NC_000015.10	55319222	55355648
9488	PIGB	15	NC_060939.1	53122411	53158836
51042	ZNF593	1	NC_000001.11	26169908	26170873
51042	ZNF593	1	NC_060925.1	26007339	26008304
51167	CYB5R4	6	NC_000006.12	83859689	83967423
51167	CYB5R4	6	NC_060930.1	85082972	85190710
54884	RETSAT	2	NC_000002.12	85341955	85354528
54884	RETSAT	2	NW_025791763.1	268195	280766
54884	RETSAT	2	NC_060926.1	85343946	85356519
57560	IFT80	3	NC_000003.12	160256986	160399225
57560	IFT80	3	NC_060927.1	163031586	163173837
79178	THTPA	14	NC_000014.9	23511760	23560271
79178	THTPA	14	NC_060938.1	17712320	17760830
9240	PNMA1	14	NC_000014.9	73711783	73714384
9240	PNMA1	14	NC_060938.1	67919319	67921920
11022	TDRKH	1	NC_000001.11	151766486	151790534
11022	TDRKH	1	NC_060925.1	150889872	150914019
23382	AHCYL2	7	NC_000007.14	129225030	129430211
23382	AHCYL2	7	NC_060931.1	130537959	130743182
25957	PNISR	6	NC_000006.12	99398050	99425308
25957	PNISR	6	NC_060930.1	100572403	100599652
57186	RALGAPA2	20	NC_000020.11	20389530	20712644
57186	RALGAPA2	20	NC_060944.1	20448061	20771350
65977	PLEKHA3	2	NC_000002.12	178480457	178516463
65977	PLEKHA3	2	NC_060926.1	178963251	178999257
786	CACNG1	17	NC_000017.11	67044554	67056797
786	CACNG1	17	NC_060941.1	67920364	67932598
2831	NPBWR1	8	NC_000008.11	52939182	52943734
2831	NPBWR1	8	NC_060932.1	53315605	53320157
23379	ICE1	5	NC_000005.10	5422677	5490220
23379	ICE1	5	NC_060929.1	5350239	5417793
5671	PSG3	19	NC_000019.10	42721642	42740481
5671	PSG3	19	NC_060943.1	45540609	45559440
8332	H2AC16	6	NC_000006.12	27865317	27865798
8332	H2AC16	6	NC_060930.1	27734988	27735469
55761	TTC17	11	NC_000011.10	43358920	43494931
55761	TTC17	11	NC_060935.1	43514345	43650321
80325	ABTB1	3	NC_000003.12	127672952	127680926
80325	ABTB1	3	NC_060927.1	130407613	130415593
112714	TUBA3E	2	NC_000002.12	130191745	130198439
112714	TUBA3E	2	NW_025791762.1	368297	374992
112714	TUBA3E	2	NC_060926.1	130625641	130632335
161253	REM2	14	NC_000014.9	22883222	22887678
161253	REM2	14	NC_060938.1	17081280	17085738
